"cow","year","terrorinclead","terrorinc","totspendrevlog","transferslog","welfarelog","poplog","democ","govcap","conflict","govleft","tradelog","europe","africa","asia","america","gdppclog","totspendrevper","welfarepercent","transfersper"
615,1980,0,0,-1.01032674312592,-3.41428256034851,-2.21732521057129,16.7423801422119,-9,1.17371761798859,0,1,4.16940450668335,0,0,0,0,8.05769443511963,36.4099998474121,10.8899993896484,3.29000020027161
615,1981,0,0,-0.890866696834564,-3.36969876289368,NA,16.7735691070557,-9,1.10721635818481,0,1,4.18151569366455,0,0,0,0,8.111328125,41.0299987792969,NA,3.43999981880188
615,1982,2,0,-1.05584013462067,-3.22137904167175,-2.48650789260864,16.8051891326904,-9,0.9868985414505,0,1,4.09305906295776,0,0,0,0,8.15851593017578,34.7900009155273,8.31999969482422,3.98999977111816
615,1983,0,2,-1.10382580757141,-3.30225729942322,NA,16.837230682373,-9,0.964365541934967,0,1,3.98423433303833,0,0,0,0,8.16394138336182,33.1599998474121,NA,3.68000054359436
615,1984,0,0,-0.989668250083923,-3.39322924613953,-2.39909601211548,16.8696994781494,-9,1.01005709171295,0,1,3.97361421585083,0,0,0,0,8.2369499206543,37.1699981689453,9.07999992370605,3.35999989509583
615,1985,0,0,-1.17021572589874,-3.21637892723083,-2.09313488006592,16.9010391235352,-9,0.996951639652252,0,1,3.91852450370789,0,0,0,0,8.2895393371582,31.0299987792969,12.3299999237061,4.01000022888184
615,1986,2,0,-1.09721326828003,-3.3049783706665,-2.07864189147949,16.9292907714844,-9,0.90846574306488,0,1,3.58426070213318,0,0,0,0,8.32409381866455,33.379997253418,12.5100002288818,3.6700005531311
615,1987,0,2,-1.13912177085876,-3.20645332336426,-2.0144031047821,16.9575099945068,-9,0.894734501838684,0,1,3.48690366744995,0,0,0,0,8.38045692443848,32.0100021362305,13.3399991989136,4.05000019073486
615,1988,0,0,-1.22621846199036,-3.17725419998169,-2.0479428768158,16.9841899871826,-9,0.84465354681015,0,1,3.64051842689514,0,0,0,0,8.420241355896,29.3399982452393,12.8999996185303,4.16999959945679
615,1989,2,0,-1.24340689182281,-3.13040709495544,-2.10948848724365,17.0096397399902,-2,0.86611807346344,0,1,3.85340452194214,0,0,0,0,8.42354202270508,28.8400001525879,12.1300001144409,4.37000036239624
615,1990,2,2,-1.26372289657593,-3.07261323928833,-2.30860328674316,17.035270690918,-2,0.807743310928345,0,1,3.87910127639771,0,0,0,0,8.41227722167969,28.2599983215332,9.9399995803833,4.63000059127808
615,1991,3,2,-1.05497825145721,-3.03863978385925,-2.31364607810974,17.0597801208496,-2,0.754831969738007,0,1,3.96494889259338,0,0,0,0,8.41604614257812,34.8199996948242,9.88999938964844,4.78999996185303
615,1992,17,3,-1.14037215709686,-3.00376439094543,-2.21274447441101,17.0839805603027,-7,0.702139616012573,0,1,3.89567184448242,0,0,0,0,8.44246959686279,31.9700012207031,10.9399995803833,4.96000003814697
615,1993,32,17,-1.18058180809021,-2.97397065162659,-2.15072274208069,17.1074104309082,-7,0.672342538833618,0,1,3.80494570732117,0,0,0,0,8.40491962432861,30.7099990844727,11.6400003433228,5.11000061035156
615,1994,10,32,-1.22281587123871,-2.94694209098816,-2.20909476280212,17.1295509338379,-7,0.741441428661346,0,1,3.94142246246338,0,0,0,0,8.39750862121582,29.4400005340576,10.9800004959106,5.25
615,1995,3,10,-1.18547821044922,-2.92062473297119,-2.22377395629883,17.1498603820801,-3,0.748354732990265,0,1,4.05866765975952,0,0,0,0,8.45871639251709,30.5599994659424,10.8199996948242,5.39000034332275
616,1975,0,1,-1.27618515491486,-2.7725887298584,-2.18213891983032,15.5402402877808,-9,1.06504905223846,0,1,4.15825843811035,0,0,0,0,7.27793788909912,27.9099998474121,11.2800006866455,6.25
616,1976,0,0,-1.29426229000092,-2.79360818862915,NA,15.563380241394,-9,1.05867075920105,0,1,4.14470195770264,0,0,0,0,7.35308218002319,27.4099998474121,NA,6.11999940872192
616,1977,0,0,-1.25596809387207,-2.76780033111572,NA,15.5887098312378,-9,1.04813504219055,0,1,4.21352386474609,0,0,0,0,7.39387798309326,28.4799995422363,NA,6.27999877929688
616,1978,1,0,-1.15963697433472,-2.73029589653015,NA,15.6154899597168,-9,1.07601141929626,0,1,4.24421262741089,0,0,0,0,7.50108194351196,31.3600006103516,NA,6.51999950408936
616,1979,0,1,-1.13912177085876,-3.11677074432373,NA,15.6425895690918,-9,1.05048334598541,0,1,4.39380693435669,0,0,0,0,7.64730882644653,32.0100021362305,NA,4.42999935150146
616,1980,0,0,-1.15201306343079,-3.0747754573822,-2.31668400764465,15.6693096160889,-9,1.00609052181244,0,1,4.45246362686157,0,0,0,0,7.79482316970825,31.6000022888184,9.85999965667725,4.61999988555908
616,1981,0,0,-1.14193737506866,-2.96036505699158,-2.29560947418213,15.6957702636719,-8,1.03549587726593,0,1,4.51317501068115,0,0,0,0,7.87967014312744,31.9200000762939,10.0699996948242,5.18000030517578
616,1982,1,0,-1.06915056705475,-2.86295127868652,-2.20727491378784,15.721960067749,-8,1.06314444541931,0,1,4.43497180938721,0,0,0,0,7.86480379104614,34.3300018310547,11,5.70999956130981
616,1983,4,1,-1.09004902839661,-2.8647038936615,-2.19283437728882,15.7477798461914,-8,1.03522622585297,0,1,4.34489631652832,0,0,0,0,7.8694019317627,33.6199989318848,11.1599998474121,5.70000076293945
616,1984,1,4,-1.00840604305267,-3.00175046920776,-2.25474762916565,15.7674798965454,-8,1.03485214710236,0,1,4.34757566452026,0,0,0,0,7.95296716690063,36.4799995422363,10.4899997711182,4.96999979019165
616,1985,3,1,-1.08796918392181,-2.81341075897217,-2.15935087203979,15.7979402542114,-8,1.00480389595032,0,1,4.25186634063721,0,0,0,0,8.03689670562744,33.689998626709,11.539999961853,6
616,1986,2,3,-1.07323706150055,-2.62831521034241,-2.03255796432495,15.8294296264648,-8,1.03601598739624,0,1,4.21190595626831,0,0,0,0,8.05959224700928,34.189998626709,13.0999994277954,7.22000026702881
616,1987,2,2,-1.16379106044769,-2.6693103313446,NA,15.8547496795654,-5,1.05371284484863,0,1,4.25762557983398,0,0,0,0,8.19367694854736,31.2299995422363,NA,6.93000030517578
616,1988,1,2,-1.15804386138916,-2.79360818862915,-2.13791847229004,15.8769903182983,-5,1.00762844085693,0,1,4.42694616317749,0,0,0,0,8.23642063140869,31.4099998474121,11.789999961853,6.11999940872192
616,1989,1,1,-1.18646037578583,-2.71507477760315,NA,15.8897800445557,-5,0.797056138515472,0,1,4.52186679840088,0,0,0,0,8.22469997406006,30.5299987792969,NA,6.62000036239624
616,1990,2,1,-1.1792801618576,-2.65498352050781,-2.03868365287781,15.9140701293945,-5,0.771904528141022,0,1,4.54500865936279,0,0,0,0,8.26873207092285,30.75,13.0199995040894,7.02999973297119
616,1991,0,2,-1.23580753803253,-2.69562768936157,-2.057288646698,15.9339599609375,-5,0.792964696884155,0,1,4.45068979263306,0,0,0,0,8.3180103302002,29.0599994659424,12.7800006866455,6.75000047683716
616,1992,1,0,-1.22213673591614,-2.70306253433228,-2.08344960212708,15.9543895721436,-5,0.761922895908356,0,1,4.45434093475342,0,0,0,0,8.41670989990234,29.4600009918213,12.4499998092651,6.70000076293945
616,1993,1,1,-1.19435262680054,-2.67220044136047,-2.04871821403503,15.9739198684692,-3,0.744250237941742,0,1,4.48200273513794,0,0,0,0,8.44955635070801,30.2899990081787,12.8900003433228,6.91000080108643
616,1994,1,1,-1.15963697433472,-2.60504245758057,-1.99436545372009,15.9920101165771,-3,0.737043917179108,0,1,4.52970361709595,0,0,0,0,8.47949123382568,31.3600006103516,13.6099996566772,7.3899998664856
616,1995,0,1,-1.20130968093872,-2.58494806289673,-1.96468532085419,16.007999420166,-3,0.716252744197845,0,1,4.53672742843628,0,0,0,0,8.51016902923584,30.0799999237061,14.0200004577637,7.53999948501587
625,1975,0,0,-1.7891628742218,-4.85363149642944,NA,16.6287593841553,-7,2.54618501663208,0,1,3.54956388473511,0,0,0,0,6.12249279022217,16.7099990844727,NA,0.780000030994415
625,1976,0,0,-1.82448923587799,-4.24749565124512,NA,16.657039642334,-7,2.47988295555115,0,1,3.413161277771,0,0,0,0,6.25958204269409,16.1300010681152,NA,1.4300000667572
625,1977,0,0,-1.96969068050385,-4.38202667236328,NA,16.6859493255615,-7,2.15919923782349,0,1,3.25809812545776,0,0,0,0,6.32435894012451,13.9500007629395,NA,1.24999988079071
625,1978,0,0,-1.96682739257812,-4.43121671676636,NA,16.7155494689941,-7,2.11787080764771,0,1,3.14123678207397,0,0,0,0,6.30809783935547,13.9899997711182,NA,1.19000017642975
625,1979,1,0,-1.78856456279755,-4.688551902771,NA,16.7457695007324,-7,2.10983300209045,0,1,3.37795114517212,0,0,0,0,6.33859395980835,16.7199993133545,NA,0.919999957084656
625,1980,5,1,-1.97833001613617,-4.80362129211426,-0.853316009044647,16.776439666748,-7,1.8381222486496,0,1,3.51831841468811,0,0,0,0,6.43935108184814,13.8299999237061,42.5999984741211,0.819999814033508
625,1981,2,5,-2.01740622520447,-4.61522054672241,NA,16.8068599700928,-7,0.33597269654274,0,1,3.50470924377441,0,0,0,0,6.55535697937012,13.3000001907349,NA,0.990000009536743
625,1982,3,2,-2.08104276657104,-4.38202667236328,NA,16.8370094299316,-7,1.52374351024628,0,1,3.53669142723083,0,0,0,0,6.61472606658936,12.4799995422363,NA,1.24999988079071
625,1983,6,3,-1.75735807418823,-4.73300361633301,-1.15772545337677,16.8668899536133,-7,0.340211182832718,0,1,3.46063828468323,0,0,0,0,6.56385612487793,17.25,31.4200019836426,0.879999876022339
625,1984,3,6,-1.622523188591,-4.76768922805786,-1.25141382217407,16.8965091705322,-7,0.318623572587967,0,1,3.21593379974365,0,0,0,0,6.5264949798584,19.7399997711182,28.6100006103516,0.849999845027924
625,1985,6,3,-1.6607311964035,-4.77952337265015,-1.13912189006805,16.9258708953857,0,0.296995222568512,0,1,2.86949253082275,0,0,0,0,6.52356195449829,19,32.0099983215332,0.840000152587891
625,1986,2,6,-1.79637002944946,-4.80362129211426,-1.36140668392181,16.949089050293,7,0.30058816075325,0,1,2.56205987930298,0,0,0,0,6.58617210388184,16.5900001525879,25.6300010681152,0.819999814033508
625,1987,5,2,-2.3444492816925,-4.82831382751465,-1.67557775974274,16.9703197479248,7,0.303918063640594,0,0,2.81280541419983,0,0,0,0,6.6605749130249,9.59000015258789,18.7199993133545,0.799999952316284
625,1988,8,5,-2.39250993728638,-4.85363149642944,-2.15935087203979,16.9899997711182,7,0.296945303678513,0,0,NA,0,0,0,0,6.74523591995239,9.13999938964844,11.539999961853,0.780000030994415
625,1989,1,8,-2.38596677780151,-4.87960720062256,-2.37838673591614,17.0086898803711,-7,0.2975994348526,0,0,NA,0,0,0,0,6.73101806640625,9.19999980926514,9.27000045776367,0.759999871253967
625,1990,1,1,-2.55232930183411,-4.90627527236938,-2.69562768936157,17.0270805358887,-7,0.26992467045784,0,0,NA,0,0,0,0,6.68835401535034,7.78999996185303,6.75000047683716,0.740000009536743
625,1991,1,1,-2.93935179710388,-4.93367433547974,-3.14655518531799,17.047269821167,-7,0.273170500993729,0,0,NA,0,0,0,0,6.73101806640625,5.28999996185303,4.29999971389771,0.719999969005585
625,1992,0,1,-2.72113537788391,-4.976233959198,NA,17.0692501068115,-7,0.300367563962936,0,0,NA,0,0,0,0,6.9147310256958,6.58000040054321,NA,0.689999938011169
625,1993,10,0,-2.61729574203491,-4.99083280563354,NA,17.0930309295654,-7,0.310834169387817,0,0,NA,0,0,0,0,6.92559480667114,7.29999971389771,NA,0.679999887943268
625,1994,3,10,-2.52323174476624,-5.02068567276001,NA,17.1186199188232,-7,0.302273541688919,0,0,NA,0,0,0,0,6.95844793319702,8.02000045776367,NA,0.659999966621399
625,1995,4,3,-2.43726015090942,-5.05145740509033,-2.05650663375854,17.1459999084473,-7,0.379851073026657,0,0,NA,0,0,0,0,7.20489311218262,8.73999977111816,12.7899990081787,0.63999992609024
630,1975,1,3,-0.769380509853363,-3.49331259727478,NA,17.3182392120361,-10,0.995880424976349,0,NA,4.33084106445312,0,0,0,0,7.97590780258179,46.3299980163574,NA,3.04000020027161
630,1976,2,1,-0.90708327293396,-3.66516304016113,NA,17.3501796722412,-10,1.04945528507233,0,0,4.19729471206665,0,0,0,0,8.11939811706543,40.3699989318848,NA,2.55999970436096
630,1977,15,2,-0.997771978378296,-3.55434846878052,NA,17.3819999694824,-10,1.04623484611511,0,0,4.10539484024048,0,0,0,0,8.11012554168701,36.8699989318848,NA,2.86000037193298
630,1978,11,15,-1.09243142604828,-3.0747754573822,NA,17.4143009185791,-10,0.999064743518829,0,0,3.81593489646912,0,0,0,0,8.0320348739624,33.5399971008301,NA,4.61999988555908
630,1979,7,11,-1.20965564250946,-3.23145461082458,NA,17.4475708007812,0,0.804200768470764,0,0,3.7523729801178,0,0,0,0,8.02388000488281,29.8299999237061,NA,3.94999980926514
630,1980,5,7,-1.53433048725128,-3.08784747123718,-2.11444711685181,17.482250213623,-3,0.629352450370789,1,NA,3.39230227470398,0,0,0,0,7.95717716217041,21.5599994659424,12.0699996948242,4.5600004196167
630,1981,2,5,-1.42669975757599,-2.98182940483093,-2.20727491378784,17.5177993774414,-3,0.607332587242126,1,0,3.31547570228577,0,0,0,0,7.94661808013916,24.0100002288818,11,5.06999969482422
630,1982,16,2,-1.36257779598236,-3.0747754573822,-2.42362356185913,17.5537395477295,-6,0.608072578907013,1,0,3.34099507331848,0,0,0,0,8.06840324401855,25.6000003814697,8.85999965667725,4.61999988555908
630,1983,10,16,-1.49700248241425,-3.05760765075684,-2.45340800285339,17.5904903411865,-6,0.745544373989105,1,0,3.32777976989746,0,0,0,0,8.14235401153564,22.3800010681152,8.60000038146973,4.70000028610229
630,1984,1,10,-1.59998273849487,-3.10109281539917,-2.51577830314636,17.6284103393555,-6,0.670808911323547,1,0,3.065758228302,0,0,0,0,8.15966033935547,20.1900005340576,8.07999992370605,4.5
630,1985,2,1,-1.6718453168869,-3.11002135276794,-2.51207232475281,17.6677799224854,-6,0.649465024471283,1,0,2.76994514465332,0,0,0,0,8.18674278259277,18.7900009155273,8.11000061035156,4.46000003814697
630,1986,6,2,-2.08505725860596,-3.14423227310181,-2.46863961219788,17.7036399841309,-6,0.586481988430023,1,0,2.21606707572937,0,0,0,0,8.11910057067871,12.4300003051758,8.47000026702881,4.30999994277954
630,1987,0,6,-2.07226729393005,-3.21887588500977,-2.56915831565857,17.7359790802002,-6,0.561155140399933,1,0,2.19269728660583,0,0,0,0,8.17863845825195,12.5900001525879,7.65999984741211,4
630,1988,4,0,-2.12779188156128,-3.14888334274292,-2.49253559112549,17.764799118042,-6,0.522188603878021,1,0,2.68518948554993,0,0,0,0,8.1696195602417,11.9099998474121,8.26999950408936,4.29000043869019
